     561,    8930,   11433,     210,     563,     112,       4,       0,   41.94,     100
     562,    8924,   11533,     211,     565,     109,       4,       0,   41.97,     100
     561,    8925,   11691,     224,     564,     102,       5,       0,   41.97,     100
     562,    8924,   11782,     207,     565,     132,       5,       0,   42.00,     100
     560,    8923,   11709,     209,     562,     115,       5,       0,   41.94,     100
     561,    8921,   11827,     214,     562,     112,       4,       0,   41.94,     100
     559,    8915,   11886,     248,     563,     130,       4,       0,   41.97,     100
     559,    8916,   11806,     216,     563,     132,       4,       0,   41.97,     100
     560,    8917,   11754,     209,     563,     139,       5,       0,   41.97,     100
     560,    8923,   11838,     216,     563,     120,       3,       0,   41.97,     100
     560,    8919,   11705,     215,     561,     113,       5,       0,   41.97,     100
     561,    8929,   11780,     213,     564,     106,       4,       0,   41.97,     100
     561,    8922,   11469,     211,     563,     102,       5,       0,   41.97,     100
     563,    8929,   11321,     256,     563,     124,       5,       0,   41.97,     100
     563,    8933,   11291,     214,     562,      84,       5,       0,   42.00,     100
     563,    8930,   10938,     216,     564,      93,       4,       0,   41.97,     100
     565,    8937,   10992,     256,     565,     129,       5,       0,   41.97,     100
     565,    8938,   10811,     218,     562,     119,       5,       0,   41.97,     100
     565,    8940,   10762,     256,     562,      97,       5,       0,   41.97,     100
     566,    8939,   10722,     230,     563,     113,       3,       0,   41.97,     100
     567,    8941,   10756,     212,     563,     108,       4,       0,   42.00,     100
     566,    8945,   10775,     210,     563,     105,       5,       0,   41.97,     100
     567,    8946,   10789,     208,     565,     113,       5,       0,   42.00,     100
     567,    8948,   10617,     209,     564,     127,       5,       0,   41.97,     100
     567,    8945,   10706,     206,     563,     112,       5,       0,   41.97,     100
     568,    8947,   10795,     207,     564,     154,       3,       0,   42.00,     100
     567,    8946,   10805,     220,     564,      98,       3,       0,   41.97,     100
     568,    8945,   10851,     227,     564,     122,       5,       0,   41.97,     100
     567,    8944,   10905,     208,     562,     118,       3,       0,   42.00,     100
     568,    8945,   10575,     217,     564,     115,       4,       0,   42.00,     100
     566,    8946,   10776,     215,     563,     112,       4,       0,   42.00,     100
     567,    8945,   10752,     208,     563,     107,       3,       0,   42.00,     100
     567,    8945,   10663,     217,     564,     116,       3,       0,   41.90,     100
     567,    8944,   10648,     209,     562,     103,       5,       0,   41.97,     100
     566,    8943,   10785,     240,     562,     118,       4,       0,   41.97,     100
     566,    8940,   10932,     227,     565,     109,       5,       0,   42.00,     100
     567,    8945,   10784,     210,     564,     105,       4,       0,   42.00,     100
     565,    8938,   10798,     216,     564,     107,       5,       0,   42.00,     100
     565,    8938,   10746,     214,     563,      89,       4,       0,   42.00,     100
     565,    8938,   10821,     211,     565,     115,       4,       0,   42.04,     100
     565,    8939,   11098,     216,     564,     136,       5,       0,   42.00,     100
     565,    8938,   10781,     208,     563,     114,       5,       0,   42.00,     100
     565,    8940,   10702,     225,     562,      88,       5,       0,   42.00,     100
     565,    8939,   10888,     240,     563,      98,       4,       0,   41.97,     100
     565,    8938,   10912,     288,     564,     115,       5,       0,   42.00,     100
     565,    8936,   10835,     216,     563,     119,       4,       0,   42.00,     100
     565,    8940,   10858,     219,     562,     121,       4,       0,   42.00,     100
     565,    8941,   10895,     224,     562,     112,       3,       0,   42.00,     100
     566,    8941,   10854,     211,     563,     124,       5,       0,   42.00,     100
     566,    8941,   10832,     256,     564,     125,       5,       0,   42.00,     100
     566,    8941,   10812,     272,     563,     112,       4,       0,   42.00,     100
     566,    8941,   10701,     222,     564,     124,       3,       0,   42.00,     100
     567,    8942,   10821,     208,     563,     121,       4,       0,   42.00,     100
     567,    8948,   10698,     296,     563,     105,       5,       0,   42.04,     100
     567,    8944,   10732,     224,     564,      90,       4,       0,   42.04,     100
     566,    8948,   10701,     221,     564,     102,       6,       0,   42.00,     100
     568,    8947,   10856,     211,     563,     144,       4,       0,   42.00,     100
     567,    8944,   10669,     272,     562,     112,       3,       0,   42.00,     100
     568,    8947,   10823,     296,     562,     117,       4,       0,   42.00,     100
     567,    8946,   10862,     209,     563,     103,       2,       0,   42.00,     100
     567,    8943,   10795,     211,     564,     103,       5,       0,   42.00,     100
     567,    8945,   10903,     205,     563,      97,       3,       0,   41.90,     100
     566,    8941,   10825,     215,     563,     109,       4,       0,   42.00,     100
     566,    8942,   10808,     208,     563,     104,       4,       0,   42.00,     100
     565,    8940,   10869,     288,     563,     126,       4,       0,   42.00,     100
     566,    8942,   10847,     220,     562,     135,       5,       0,   42.00,     100
     566,    8945,   10948,     224,     563,     106,       5,       0,   42.00,     100
     566,    8944,   11046,     224,     564,     133,       5,       0,   42.00,     100
     567,    8945,   10795,     213,     564,     135,       5,       0,   42.00,     100
     567,    8947,   10706,     219,     563,     111,       4,       0,   42.00,     100
     566,    8946,   10812,     210,     564,     103,       5,       0,   42.00,     100
     564,    8936,   11017,     206,     563,     100,       4,       0,   42.00,     100
     564,    8933,   11201,     206,     564,     126,       5,       0,   42.00,     100
     562,    8930,   11538,     210,     563,     129,       3,       0,   42.00,     100
     559,    8920,   11711,     213,     564,     119,       4,       0,   42.04,     100
     559,    8917,   11810,     217,     563,     117,       5,       0,   42.04,     100
     559,    8918,   11782,     224,     564,     117,       4,       0,   42.00,     100
     560,    8921,   11643,     225,     562,     126,       4,       0,   42.00,     100
     560,    8918,   11571,     223,     563,     120,       4,       0,   42.04,     100
     561,    8924,   11628,     280,     564,     137,       4,       0,   42.04,     100
     562,    8917,   11614,     220,     563,     134,       6,       0,   42.04,     100
     559,    8918,   11477,     248,     565,     108,       3,       0,   42.00,     100
     561,    8922,   11364,     214,     562,     114,       5,       0,   42.04,     100
     561,    8915,   11499,     209,     565,     135,       3,       0,   42.00,     100
     560,    8922,   11519,     216,     562,     134,       5,       0,   42.00,     100
     561,    8920,   11471,     212,     562,     136,       3,       0,   42.04,     100
     560,    8917,   11475,     232,     563,     130,       5,       0,   42.00,     100
     559,    8912,   11722,     228,     563,     118,       5,       0,   42.00,     100
     560,    8913,   11780,     213,     563,     104,       4,       0,   42.00,     100
     560,    8920,   11871,     219,     565,     131,       5,       0,   42.00,     100
     560,    8919,   11910,     207,     563,     104,       3,       0,   42.00,     100
     560,    8921,   11667,     217,     565,     126,       5,       0,   42.04,     100
     561,    8929,   11390,     224,     562,     107,       5,       0,   42.00,     100
     563,    8929,   11073,     218,     563,     100,       3,       0,   42.04,     100
     564,    8933,   10970,     210,     564,     108,       4,       0,   42.00,     100
     565,    8937,   10659,     214,     562,     100,       5,       0,   42.04,     100
     565,    8940,   10885,     209,     563,      96,       4,       0,   42.00,     100
     566,    8940,   10662,     288,     563,      95,       4,       0,   41.97,     100
     567,    8947,   10754,     288,     564,      93,       3,       0,   42.00,     100
     567,    8947,   10760,     208,     563,     122,       5,       0,   42.00,     100
     567,    8948,   10703,     213,     562,     121,       4,       0,   42.00,     100
     568,    8945,   10756,     219,     564,     117,       5,       0,   42.04,     100
     567,    8948,   10724,     240,     564,     125,       4,       0,   42.00,     100
     567,    8945,   10686,     212,     563,     113,       4,       0,   42.00,     100
     567,    8944,   10723,     217,     564,     127,       3,       0,   42.00,     100
     567,    8946,   11030,     224,     563,     115,       4,       0,   42.04,     100
     566,    8943,   10643,     207,     564,     104,       4,       0,   42.00,     100
     566,    8942,   10861,     240,     563,     100,       3,       0,   42.04,     100
     566,    8938,   10814,     209,     564,     106,       5,       0,   42.04,     100
     565,    8937,   10896,     232,     563,     120,       3,       0,   42.00,     100
     562,    8936,   11255,     217,     563,      86,       5,       0,   42.04,     100
     562,    8929,   11374,     248,     563,     111,       4,       0,   42.00,     100
     561,    8924,   11491,     209,     564,     101,       5,       0,   42.04,     100
     561,    8924,   11695,     209,     564,      79,       4,       0,   42.04,     100
     561,    8921,   11775,     212,     564,     129,       4,       0,   42.00,     100
     561,    8917,   11772,     288,     563,     109,       4,       0,   42.04,     100
     560,    8917,   11780,     272,     563,     134,       4,       0,   42.00,     100
     560,    8920,   11743,     215,     564,     107,       4,       0,   42.00,     100
     559,    8915,   11788,     232,     562,     111,       4,       0,   42.04,     100
     559,    8921,   11898,     216,     563,     112,       6,       0,   42.04,     100
     559,    8916,   11871,     210,     564,     108,       5,       0,   42.04,     100
     559,    8919,   11970,     272,     563,     110,       4,       0,   42.04,     100
     560,    8915,   11824,     216,     563,     127,       4,       0,   42.04,     100
     559,    8911,   11919,     222,     564,     104,       5,       0,   42.04,     100
     560,    8920,   11927,     201,     564,     101,       6,       0,   42.04,     100
     559,    8919,   11952,     256,     564,     112,       4,       0,   42.04,     100
     558,    8914,   11728,     219,     563,      98,       4,       0,   42.08,     100
     559,    8916,   11811,     224,     562,     124,       5,       0,   42.11,     100
     560,    8919,   11737,     211,     563,     136,       4,       0,   42.04,     100
     559,    8916,   11672,     228,     564,     136,       3,       0,   42.00,     100
     559,    8916,   11813,     214,     563,     107,       5,       0,   42.04,     100
     559,    8912,   11887,     232,     562,     120,       5,       0,   42.04,     100
     560,    8916,   11834,     197,     563,     131,       3,       0,   42.04,     100
