       8,    6810,    5513,      28,     325,      74,       1,       0,   47.04,     100
       9,    6811,    5551,      28,     325,      85,       0,       0,   47.08,     100
      10,    6813,    5485,      33,     324,      86,       1,       0,   47.04,     100
       9,    6809,    5559,      27,     324,      85,       1,       0,   47.04,     100
       9,    6831,    5573,      40,     325,      91,       0,       0,   47.04,     100
       9,    6800,    5386,      31,     325,      86,       1,       0,   47.04,     100
       8,    6814,    5564,      31,     325,      95,       1,       0,   47.04,     100
       8,    6804,    5625,      27,     325,      76,       1,       0,   47.04,     100
       9,    6814,    5534,      48,     324,      54,       1,       0,   47.04,     100
      10,    6819,    5493,      30,     325,      74,       1,       0,   47.04,     100
       9,    6817,    5534,      32,     324,      75,       0,       0,   47.08,     100
       9,    6814,    5566,      32,     325,     106,       1,       0,   47.04,     100
       9,    6814,    5686,      32,     325,      90,       0,       0,   47.04,     100
      10,    6803,    5556,      32,     324,      72,       1,       0,   47.04,     100
       8,    6817,    5414,      56,     325,      69,       1,       0,   47.04,     100
       8,    6805,    5571,      32,     325,      69,       0,       0,   47.04,     100
       9,    6804,    5610,      32,     324,      84,       1,       0,   47.04,     100
       9,    6813,    5446,      32,     324,      82,       0,       0,   47.04,     100
      10,    6807,    5628,      40,     325,      88,       1,       0,   47.04,     100
      10,    6825,    5361,      56,     324,      72,       0,       0,   47.04,     100
       8,    6819,    5514,      48,     325,      73,       0,       0,   47.08,     100
       9,    6826,    5434,      25,     325,      92,       0,       0,   47.04,     100
       9,    6807,    5475,      56,     325,      96,       0,       0,   47.04,     100
       9,    6805,    5700,      40,     324,      75,       0,       0,   47.04,     100
       9,    6819,    5621,      31,     324,      75,       1,       0,   47.04,     100
      10,    6806,    5622,      28,     325,      97,       0,       0,   47.04,     100
